platform,source_market_id,event_id,title,category,yes_bid,yes_ask,no_bid,no_ask,volume,liquidity,close_time,status,pulled_at
polymarket,0x333b2f38b0c698e8121a1016bd13130fcfa616a92c69818b284f30bdde786fa3,31552,Will Person CA win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x21f27653098ae485945a4db189de45c7063b31c89a1b63e138cb675a426aeff6,31552,Will Person CB win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x21d57136d23b034fd5ad7190fd9d377a9185041d9fdf4196992a3e519c236d59,31552,Will Person CC win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xc3da573ea83f1cda6856b8d8842b2a74fa17281419e2735cafea1ab993c55063,31552,Will Person CD win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x091d6a0ba40f7838f3788914caef3d79b55224aa76de7c376bf78971025c12c7,31552,Will Person CE win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x88da0fa3b870d3232974500d1858d1e05f768002f3df7a321c1a5ad5a059f404,31552,Will Person CF win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xdeefdc675ad10fab38b0634726321cb12ff2489b41535c1db1a32375ab38da5d,31552,Will Person CG win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xc0180266e4421daa42a6751c4f3b6c2fdfaddd9bdc7396d459f919fa346fd477,31552,Will Person CH win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xcccc10f611596764b4b4dc2050226bbe910a7ff43db47d965733d01077ead260,31552,Will Person CI win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xbec8ad3760025e267a97f440ac53fb001f2e7501a95435798c7874baf01c9e8e,31552,Will Person CJ win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x67ce402ffaad4592605ebb46cc29326fd5fc14b0a89bf2562dfc2c430b4f888a,31552,Will Person CK win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x77474b0fa2a210050f6252ff904c7eab59cb4705c7dccf534697d4cb202b389e,31552,Will Person CL win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x397cd8c21f5679796b59f222cb2ab86ab0940b47ed1f044ed0d529b35168d054,31552,Will Person CM win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x5ae0e8bfa5d7edb16a611243f37fab9b302e1a2331ed838bbade38d2023fc371,31552,Will Person CN win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x758d3e0ca1d4981f603e63c3ec4fb8febafb656033e98d38cfb24e44640f386b,31552,Will Person CO win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x51ce98dc3c9fe64e6a8fcaef2cdfc00f99a7f62e1c2d3d6ccf5706cb9b50175f,31552,Will Person CP win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x2d8b7e715e3565032e9528876806b3715b7846114bbcba5645e87e97d79f8b91,31552,Will Person CQ win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x9a69204dd16abdf5f49ecc82ff9e2415e8900632fc76ba9b9abd73ff8a9262c9,31552,Will Person CR win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x354781241c8a90ac2ad4231d8622854b557ff394cc2626c05011d786563499fd,31552,Will Person CS win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xb9fd1bbc84d87895d986aa3be4bce329b234d8496452db286672d9c8e90d3477,31552,Will Person CT win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x90c4bc8bc2464fcdc833b1aa0a17c80e170cfd0fd691bd9c60be8c2cd3f61159,31552,Will Person CU win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x9cb1c3d163bb03ed6c8707170187de76f4fe7c88475f7a2dbdfcb79ba71991f9,31552,Will Person CV win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x7d7b3093c7191391be20f05595db4656f299e34489d283cdcdc54523071a0382,31552,Will Person CW win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x0f6c4e01633b0131423f49cac7f99f356ad4c94ff17cc923ac3c6f39079f316b,31552,Will Person CX win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x70e966ac431c7e226b8d7b8d3fa8c3c3a9d101d3060598d035f777a02f4579b3,31552,Will Person CY win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x81ae33a2681be72de3a359ef293ffa2390e99d55361e9dea8d5c3ee92a27725b,31552,Will Person CZ win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x9d27684973af74cad187c797b2807fe2c0a4f7a3ece1ce5460e1488087c726b7,31552,Will Person DA win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x7bf8eab79f363b65bb9632c1b7eb1497b4955e29dc5528c0d75353bf1a2cb7d3,31552,Will Person DB win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xb339e783e3683d032319e33193340f775b9d6002a2a59fd600d9c541f8c8d97c,31552,Will another person win the 2028 US Presidential Election?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x895e01dbf3e6a33cd9a44ca0f8cdb5df1bd2b0b6ebed5300d28f8da7145145e4,31875,Will Donald Trump win the 2028 Republican presidential nomination?,,0.02,0.021,0.979,0.98,9514351.978082003,324381.5826,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x18b1c135d0a40c5894da9412e77311827d9caf16cf4cd6591b247a34730af919,31875,Will J.D. Vance win the 2028 Republican presidential nomination?,,0.501,0.502,0.498,0.499,15530575.222676989,320606.42517,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x21ad31a46bfaa51650766eff6dc69c866959e32d965ffb116020e37694b6317d,31875,Will Marco Rubio win the 2028 Republican presidential nomination?,,0.189,0.19,0.81,0.8109999999999999,10452520.709657,223877.27335,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x9cd77217b2ab264fe4f6d302f662c0a91f349fe5798f1f98d70bb2311712791b,31875,Will Tulsi Gabbard win the 2028 Republican presidential nomination?,,0.006,0.008,0.992,0.994,13761898.192537,1450657.20953,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xd0c4c60c8e68ee15974df3aa7d217225e98020fab9fcdb32d10f8e3d285e1619,31875,Will Glenn Youngkin win the 2028 Republican presidential nomination?,,0.009,0.01,0.99,0.991,8665946.909735005,243935.7401,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x4a9d58d4da874e26708f5bdb014eb07a06aeebb927068d169d43831595386557,31875,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,,0.015,0.017,0.983,0.985,9621669.900114002,618569.13631,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x64d31a2af85518c6718a5757a35b840f08eca20c1e22c0eb1e96ec01cc55b8b6,31875,Will Ron DeSantis win the 2028 Republican presidential nomination?,,0.024,0.026,0.974,0.976,15493936.719220994,383747.66519,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xd7a0d72b19ca48b06b0029684677f581e32f133c367d7a19c2f1e4ad07066af7,31875,Will Nikki Haley win the 2028 Republican presidential nomination?,,0.002,0.003,0.997,0.998,10358530.607449004,1252988.1661,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xd997dc2a212a7d6673375a3b016db1fb214247142f8cde0cbf07f8e6d789877c,31875,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,,0.002,0.003,0.997,0.998,16077132.081315007,728214.54817,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x00ad3bb5284b0b2314b1a2d42812fe292f606619c6278bd95c9d905816c240f6,31875,Will Sarah Huckabee Sanders win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,34425369.37097502,2187497.52904,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x214093035e429b91df322bd20c55d9f611f741f67472a63f7623a9afc0cffa57,31875,Will Greg Abbott win the 2028 Republican presidential nomination?,,0.003,0.004,0.996,0.997,20704451.75287701,1764963.87447,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xc510176cf39d73295354fc797d84b510d050b45d29d6c9735ee18cdbc4fd6463,31875,Will Robert F. Kennedy Jr. win the 2028 Republican presidential nomination?,,0.003,0.004,0.996,0.997,16824228.016027,1722823.60124,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x42631e1a8c8e6389422b58b8e15b1b551892b9833651aa3bab25afab124354b5,31875,Will Brian Kemp win the 2028 Republican presidential nomination?,,0.003,0.004,0.996,0.997,17881156.347450998,863052.9485,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xd1747284d6048b2a3dcfbee489db405f36de18f9590197dd0e5c9f0c246bf050,31875,Will Byron Donalds win the 2028 Republican presidential nomination?,,0.003,0.005,0.995,0.997,44398036.50674102,2040071.47498,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x655b4bfdfa55a95c24d6e9bf7e7cd62f1b57da9a1f4c7f40f090b8ba847dffa2,31875,Will Elise Stefanik win the 2028 Republican presidential nomination?,,0.003,0.004,0.996,0.997,27982160.503389016,1953172.07411,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x4d4bceee5f59f75230c6438f69fc913a6da7afa4098ce0734655045c02a730fc,31875,Will Josh Hawley win the 2028 Republican presidential nomination?,,0.003,0.004,0.996,0.997,20214537.715551995,1021141.21727,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x0ac23db1e56971022bc7e822b907a2466c618b34104ea72bc9fa95e41c86a9c6,31875,Will Ted Cruz win the 2028 Republican presidential nomination?,,0.014,0.017,0.983,0.986,19344725.791604,512676.97645,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xfbb80ea5f8fc02ee7df8bd4f58790e1d04b874078a49a7b7028a74a2075100c9,31875,Will Elon Musk win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,30366944.494253997,2256115.30235,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xf2cea45ec282af4f302d2ab85ede73678cd692ebf8c3ab6d52bfa5e19f44c553,31875,Will Matt Gaetz win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,20353317.987417996,2139992.54461,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x61a1278884fa70d68d4bcaaf72fad55bbdb063cac28c6947472ca91635fab10f,31875,Will Katie Britt win the 2028 Republican presidential nomination?,,0.002,0.003,0.997,0.998,28896254.345781002,2024603.60636,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x7190eccbd0677d5d0ae8cdf598b37e945a346915c666dda11468dc9970657a56,31875,Will John Thune win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,38089861.608502,2138786.05649,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x5f1b1caf70eb994bfff2986727a05a3ac9f7ec8b0da4017f7732596d023e5a07,31875,Will Kristi Noem win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,36355114.25509901,1878995.84645,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x41c6341dd79903aca4bb0c29f5a7976946c3774d2fd72f38cbb7de7092144520,31875,Will Mike Pence win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,43517987.59643101,1975948.66432,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x4273517fc8141d57ad1528ede46efdceebdb6a4da746d5de5bad216564209a1e,31875,Will Tucker Carlson win the 2028 Republican presidential nomination?,,0.03,0.031,0.969,0.97,13758630.507773,258116.94709,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x0b17bd62ac91109b63c25ae53fe6422db7db2fa6a9d7fff90d7f89de35bebd20,31875,Will Robert F. Kennedy Jr. win the 2028 Republican presidential nomination?,,,0.98,0.020000000000000018,,,15.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x4f02b9cf70e514964fcb9aa2f7873d2b0d1aa0986da096cce7e6687e78da00f3,31875,Will Ivanka Trump win the 2028 Republican presidential nomination?,,0.007,0.008,0.992,0.993,8482121.974166002,837226.26881,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xf8dbde8b6e038775a673947e59da2de15a2127272b50b9877400fdbf7cfc3026,31875,Will Tom Brady win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,32951650.31822901,2077270.921,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xd10bc768ede58b53ed400594240b0a0603134a32dab89ec823a18759cbc180ca,31875,Will Rand Paul win the 2028 Republican presidential nomination?,,0.002,0.003,0.997,0.998,19408406.454634994,1517034.67106,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xd5659eea81cada0bac656f5a9099861786cbae6755e2e1ac2c9e9441908b551f,31875,Will Steve Bannon win the 2028 Republican presidential nomination?,,0.002,0.003,0.997,0.998,22919258.147788,1914224.79265,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x7abed80b88301210ee83b7b14ec41bc9a5161e1af07254fbb26c6e2bf7182766,31875,Will Erika Kirk win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,18734109.26715201,2082160.41359,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x414378275cb214b747245942be889ee1e077c56d1c00eb4d726629c95f22b5a5,31875,Will Kim Kardashian win the 2028 Republican presidential nomination?,,0.002,0.004,0.996,0.998,28536501.40153901,2305972.18361,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x17902b9490c6a73152772316b4705935c5c6801ba269f2afc81686532e34fb9a,31875,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,,0.004,0.005,0.995,0.996,6723552.269595999,1048390.01627,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x24258776d0a926b4550b0f213267b95ba0a7741fc972d0b3c2b5f6bf8ced2c50,31875,Will Thomas Massie win the 2028 Republican presidential nomination?,,0.005,0.006,0.994,0.995,6042412.649758001,447550.27995,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xca68152902c3581ab42feb04921b8b1cd3c4e80d06f255ae077259fca0bba15c,31875,Will Eric Trump win the 2028 Republican presidential nomination?,,0.002,0.003,0.997,0.998,10047337.407574998,1995561.54879,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xf2cb33c6634ee4676b642e728715c68441fb8d8c90f730ba0b5c3cd1f436a4be,31875,Will Joe Kent win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,8813593.41854,1563293.79474,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x5f3b3456b2d6ef0d6f15d7492162725057be78d738d2465456e2835f1d89046c,31875,Will Pete Hegseth win the 2028 Republican presidential nomination?,,0.004,0.005,0.995,0.996,9331619.005712999,1781820.74627,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x8764d4aba85c6e80a4823850fe9ff2d4dc17081f3be0a50a856765d7b1cb1fe7,31875,Will Candace Owens win the 2028 Republican presidential nomination?,,0.002,0.003,0.997,0.998,659738.316331,1045463.38958,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xa78a013c5b5f6c64a2744f686e409f43cc4c5c501d5ec9feaa47c4f6166a0a7b,31875,Will Tim Scott win the 2028 Republican presidential nomination?,,,0.001,0.999,,521310.8031660001,1194026.20954,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x5e7ab216696ad29c32ac1d9b7f5f5ea9bdd4813f47055a95717442c2d91af22a,31875,Will Mike Johnson win the 2028 Republican presidential nomination?,,,0.001,0.999,,864175.384665,1031890.55055,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x5fccae1a93b98de6e2b55a76ca907b9c5b44a1ac3cd4149b73ad2fc1b1981892,31875,Will Doug Burgum win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,489511.39200000005,1254489.07149,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x23d71fd1561572cdec9f1d7671b76f8917e5b6740f4a5577df8bb4289e74e4cd,31875,Will Tom Cotton win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,1017379.9766660001,684227.49775,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x8aff3e755f44bfea1baa433b2a175341204b0f85427e82f31c9c44d38b5a6ec7,31875,Will John N. Kennedy win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,431164.07,1255905.37119,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0xb31ebc41f916ab4ac950030d62d886fd6f200e1fb8e0f9e5a1c020a8ddf431e0,31875,Will Rick Scott win the 2028 Republican presidential nomination?,,0.001,0.002,0.998,0.999,517660.7558330002,1237559.55759,2028-11-07T00:00:00Z,active,2026-09-04T18:54:32.037765+00:00
polymarket,0x90ba5eeb935da5a2e7d16ee635ae441f95b5b62fd0db9336eb9f8a59645bf714,31875,Will Person U win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x2d1acd839e083ad74b5f4b2ad33a0501b0cca0121b4b0e4316d6f58968953ae7,31875,Will Person V win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x8ab09c6447293e1d416020116c921e0a4ae44d5b581df2c62a979c999781239b,31875,Will Person W win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xbaf395f84162e119bb014bb416409dc38aba14040f99b78afff534aa1f70a997,31875,Will Person X win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xeb80779adc55feeb1efe77fae17f3aa137b41bcf2b50f464bd02aa3fc8180bb1,31875,Will Person Y win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xbef78dc26209c1e3c532e893bf9a2bda352ceb6d730a6100a9f025bcd188e998,31875,Will Person Z win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xfc6e2849b95d538d4630c0d66d2df0772350430be7887c95cdf5370185bd839c,31875,Will Person AA win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x4cf9b681a92d337215a5ff696b00e0f5020c0e2fe996e1d9182f42565a8bb71a,31875,Will Person AB win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x03d97b8ae5eb43f7db867509c7a7a6dda4c623f92d409cd19db6044c203cce05,31875,Will Person AC win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x260dbb779f1b8171f50dd35f74bc446c545e7d3ac33520bf147b7a46ec44b3b9,31875,Will Person AD win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xf5911f75829466fc050febb88a618b0ff07ed05ae6b019c3416c8c30f3558df5,31875,Will Person AE win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x2ad6e5befeb78f2bab69e9a41ad96e44adaedc1d560cd413ff2391dc54ed193d,31875,Will Person AF win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xd16feeaa2039a3112af8b8da51dc66c108550db121e3818e3a8d082c7f06c718,31875,Will Person AG win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xa8f37c649dd0563a08cd3816cab9c5d0d68dab90749888d7b42c5f75d3982357,31875,Will Person AH win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x417027f525b58ff9c053004d27ab02832790ab320c11e5b9ce289c1687657adf,31875,Will Person AI win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xb5d144f52dff93acadaad14e8d66bf103bf3b6f28dbd1c455c349dbe89e280f2,31875,Will Person AJ win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xdcfba7c53612cd7017718569e431314afa9c648f6b7d387d8259ecc708dcf72f,31875,Will Person AK win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xe9f7e91950fdf63ee3a7690ac0d9695c7c93435bc2964900fe958ec8941394e0,31875,Will Person AL win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xcc8c13d53dd279c454de436b2ef2fe94e854b19762172aa2305b382e4ddcc58f,31875,Will Person AM win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x659c448ea6ad022cc6c3a6c1b88cf3e94209680cce9f0967fca48895d41812b8,31875,Will Person AN win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xe098e8d6b9f05a936ab7ed224938c8b83c63f43a85f4cad85953d99cd9b743db,31875,Will Person AO win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x29472e634e18fd0d01487cc8977cdf7428842030c7b14fb9e31088ea348e7a2a,31875,Will Person AP win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x70c26b9372565c0518ed2b559170bff332154efb96fa4b70a80c11670c1be712,31875,Will Person AQ win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xd182dea4e5589eaccdf410bfd80d81bc6454895a918a2da2ecdaf81c11dee053,31875,Will Person AR win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0xebd2ed38919a120d6fa778d9de701364041c15a26325c20c8ccbd93c93cc76bc,31875,Will Person AS win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x1259a9a954f6822b121868a1bb47dbdf1c72081af45c89fe7db6517cdb57ff9e,31875,Will Person AT win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
polymarket,0x6681fc65196e80c8d55cf36144e121718c864a7ce23422f5a0a228bd8b17353e,31875,Will Person AU win the 2028 Republican presidential nomination?,,0.0,1.0,0.0,1.0,0.0,0.0,2028-11-07T00:00:00Z,,2026-09-04T18:54:32.037765+00:00
